,ID,Age,Gender,Version,Task,Idx,Left,Right,Item,Acc,Time,Manipulation,Study,Target_or_foil,Item_type,Training_or_control,blindtested
1559,250,5.735955056,2,1,N,7,15,5,15 vs 5,1,posttest,Random,1,foil,partial novel,Training,Y
1560,250,5.735955056,2,1,N,8,350,305,350 vs 305,1,posttest,Random,1,foil,partial novel,Training,Y
1561,250,5.735955056,2,1,N,9,64,604,64 vs 604,1,posttest,Random,1,NA,completely novel,Training,Y
1562,250,5.735955056,2,1,N,10,206,260,206 vs 260,1,posttest,Random,1,NA,completely novel,Training,Y
1563,250,5.735955056,2,1,N,11,402,42,402 vs 42,1,posttest,Random,1,foil,partial novel,Training,Y
1564,250,5.735955056,2,1,N,12,36,306,36 vs 306,0,posttest,Random,1,NA,completely novel,Training,Y
1565,250,5.735955056,2,1,N,13,670,67,670 vs 67,1,posttest,Random,1,foil,partial novel,Training,Y
1566,250,5.735955056,2,1,N,14,85,850,85 vs 850,1,posttest,Random,1,NA,completely novel,Training,Y
1567,250,5.735955056,2,1,N,15,807,78,807 vs 78,0,posttest,Random,1,NA,completely novel,Training,Y
1568,250,5.735955056,2,1,N,16,1002,1020,1002 vs 1020,0,posttest,Random,1,NA,completely novel,Training,Y
1569,251,4.646067416,2,1,N,1,11,24,11 vs 24,0,pretest,C,1,NA,completely novel,Control,Y
1570,251,4.646067416,2,1,N,2,201,21,201 vs 21,0,pretest,C,1,target,partial novel,Control,Y
1571,251,4.646067416,2,1,N,3,8,2,8 vs 2,1,pretest,C,1,target,partial novel,Control,Y
1572,251,4.646067416,2,1,N,4,12,22,12 vs 22,1,pretest,C,1,NA,completely novel,Control,Y
1573,251,4.646067416,2,1,N,5,105,125,105 vs 125,1,pretest,C,1,foil,partial novel,Control,Y
1574,251,4.646067416,2,1,N,6,1000,100,1000 vs 100,0,pretest,C,1,foil,partial novel,Control,Y
1575,251,4.646067416,2,1,N,7,15,5,15 vs 5,1,pretest,C,1,foil,partial novel,Control,Y
1576,251,4.646067416,2,1,N,8,350,305,350 vs 305,0,pretest,C,1,foil,partial novel,Control,Y
1577,251,4.646067416,2,1,N,9,64,604,64 vs 604,1,pretest,C,1,NA,completely novel,Control,Y
1578,251,4.646067416,2,1,N,10,206,260,206 vs 260,0,pretest,C,1,NA,completely novel,Control,Y
1579,251,4.646067416,2,1,N,11,402,42,402 vs 42,1,pretest,C,1,foil,partial novel,Control,Y
1580,251,4.646067416,2,1,N,12,36,306,36 vs 306,1,pretest,C,1,NA,completely novel,Control,Y
1581,251,4.646067416,2,1,N,13,670,67,670 vs 67,1,pretest,C,1,foil,partial novel,Control,Y
1582,251,4.646067416,2,1,N,14,85,850,85 vs 850,1,pretest,C,1,NA,completely novel,Control,Y
1583,251,4.646067416,2,1,N,15,807,78,807 vs 78,1,pretest,C,1,NA,completely novel,Control,Y
1584,251,4.646067416,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,C,1,NA,completely novel,Control,Y
1585,251,4.646067416,2,2,N,1,36,306,36 vs 306,0,posttest,C,1,NA,completely novel,Control,Y
1586,251,4.646067416,2,2,N,2,15,5,15 vs 5,1,posttest,C,1,foil,partial novel,Control,Y
1587,251,4.646067416,2,2,N,3,1002,1020,1002 vs 1020,0,posttest,C,1,NA,completely novel,Control,Y
1588,251,4.646067416,2,2,N,4,11,24,11 vs 24,0,posttest,C,1,NA,completely novel,Control,Y
1589,251,4.646067416,2,2,N,5,670,67,670 vs 67,1,posttest,C,1,foil,partial novel,Control,Y
1590,251,4.646067416,2,2,N,6,402,42,402 vs 42,1,posttest,C,1,foil,partial novel,Control,Y
1591,251,4.646067416,2,2,N,7,64,604,64 vs 604,1,posttest,C,1,NA,completely novel,Control,Y
1592,251,4.646067416,2,2,N,8,201,21,201 vs 21,1,posttest,C,1,target,partial novel,Control,Y
1593,251,4.646067416,2,2,N,9,105,125,105 vs 125,0,posttest,C,1,foil,partial novel,Control,Y
1594,251,4.646067416,2,2,N,10,807,78,807 vs 78,1,posttest,C,1,NA,completely novel,Control,Y
1595,251,4.646067416,2,2,N,11,85,850,85 vs 850,0,posttest,C,1,NA,completely novel,Control,Y
1596,251,4.646067416,2,2,N,12,12,22,12 vs 22,1,posttest,C,1,NA,completely novel,Control,Y
1597,251,4.646067416,2,2,N,13,350,305,350 vs 305,0,posttest,C,1,foil,partial novel,Control,Y
1598,251,4.646067416,2,2,N,14,8,2,8 vs 2,1,posttest,C,1,target,partial novel,Control,Y
1599,251,4.646067416,2,2,N,15,1000,100,1000 vs 100,0,posttest,C,1,foil,partial novel,Control,Y
1600,251,4.646067416,2,2,N,16,206,260,206 vs 260,1,posttest,C,1,NA,completely novel,Control,Y
1601,263,4.328651685,2,2,N,1,36,306,36 vs 306,0,pretest,Clustered,1,NA,completely novel,Training,Y
1602,263,4.328651685,2,2,N,2,15,5,15 vs 5,1,pretest,Clustered,1,foil,partial novel,Training,Y
1603,263,4.328651685,2,2,N,3,1002,1020,1002 vs 1020,0,pretest,Clustered,1,NA,completely novel,Training,Y
1604,263,4.328651685,2,2,N,4,11,24,11 vs 24,1,pretest,Clustered,1,NA,completely novel,Training,Y
1605,263,4.328651685,2,2,N,5,670,67,670 vs 67,1,pretest,Clustered,1,foil,partial novel,Training,Y
1606,263,4.328651685,2,2,N,6,402,42,402 vs 42,0,pretest,Clustered,1,foil,partial novel,Training,Y
1607,263,4.328651685,2,2,N,7,64,604,64 vs 604,1,pretest,Clustered,1,NA,completely novel,Training,Y
1608,263,4.328651685,2,2,N,8,201,21,201 vs 21,0,pretest,Clustered,1,target,partial novel,Training,Y
1609,263,4.328651685,2,2,N,9,105,125,105 vs 125,0,pretest,Clustered,1,foil,partial novel,Training,Y
1610,263,4.328651685,2,2,N,10,807,78,807 vs 78,0,pretest,Clustered,1,NA,completely novel,Training,Y
1611,263,4.328651685,2,2,N,11,85,850,85 vs 850,0,pretest,Clustered,1,NA,completely novel,Training,Y
1612,263,4.328651685,2,2,N,12,12,22,12 vs 22,1,pretest,Clustered,1,NA,completely novel,Training,Y
1613,263,4.328651685,2,2,N,13,350,305,350 vs 305,0,pretest,Clustered,1,foil,partial novel,Training,Y
1614,263,4.328651685,2,2,N,14,8,2,8 vs 2,1,pretest,Clustered,1,target,partial novel,Training,Y
1615,263,4.328651685,2,2,N,15,1000,100,1000 vs 100,0,pretest,Clustered,1,foil,partial novel,Training,Y
1616,263,4.328651685,2,2,N,16,206,260,206 vs 260,1,pretest,Clustered,1,NA,completely novel,Training,Y
1617,263,4.328651685,2,2,N,1,36,306,36 vs 306,1,posttest,Clustered,1,NA,completely novel,Training,Y
1618,263,4.328651685,2,2,N,2,15,5,15 vs 5,1,posttest,Clustered,1,foil,partial novel,Training,Y
1619,263,4.328651685,2,2,N,3,1002,1020,1002 vs 1020,1,posttest,Clustered,1,NA,completely novel,Training,Y
1620,263,4.328651685,2,2,N,4,11,24,11 vs 24,0,posttest,Clustered,1,NA,completely novel,Training,Y
1621,263,4.328651685,2,2,N,5,670,67,670 vs 67,1,posttest,Clustered,1,foil,partial novel,Training,Y
1622,263,4.328651685,2,2,N,6,402,42,402 vs 42,0,posttest,Clustered,1,foil,partial novel,Training,Y
1623,263,4.328651685,2,2,N,7,64,604,64 vs 604,1,posttest,Clustered,1,NA,completely novel,Training,Y
1624,263,4.328651685,2,2,N,8,201,21,201 vs 21,0,posttest,Clustered,1,target,partial novel,Training,Y
1625,263,4.328651685,2,2,N,9,105,125,105 vs 125,0,posttest,Clustered,1,foil,partial novel,Training,Y
1626,263,4.328651685,2,2,N,10,807,78,807 vs 78,0,posttest,Clustered,1,NA,completely novel,Training,Y
1627,263,4.328651685,2,2,N,11,85,850,85 vs 850,1,posttest,Clustered,1,NA,completely novel,Training,Y
1628,263,4.328651685,2,2,N,12,12,22,12 vs 22,1,posttest,Clustered,1,NA,completely novel,Training,Y
1629,263,4.328651685,2,2,N,13,350,305,350 vs 305,0,posttest,Clustered,1,foil,partial novel,Training,Y
1630,263,4.328651685,2,2,N,14,8,2,8 vs 2,1,posttest,Clustered,1,target,partial novel,Training,Y
1631,263,4.328651685,2,2,N,15,1000,100,1000 vs 100,0,posttest,Clustered,1,foil,partial novel,Training,Y
1632,263,4.328651685,2,2,N,16,206,260,206 vs 260,1,posttest,Clustered,1,NA,completely novel,Training,Y
1633,264,3.747191011,2,1,N,1,11,24,11 vs 24,0,pretest,C,1,NA,completely novel,Control,Y
1634,264,3.747191011,2,1,N,2,201,21,201 vs 21,0,pretest,C,1,target,partial novel,Control,Y
1635,264,3.747191011,2,1,N,3,8,2,8 vs 2,1,pretest,C,1,target,partial novel,Control,Y
1636,264,3.747191011,2,1,N,4,12,22,12 vs 22,1,pretest,C,1,NA,completely novel,Control,Y
1637,264,3.747191011,2,1,N,5,105,125,105 vs 125,1,pretest,C,1,foil,partial novel,Control,Y
1638,264,3.747191011,2,1,N,6,1000,100,1000 vs 100,0,pretest,C,1,foil,partial novel,Control,Y
1639,264,3.747191011,2,1,N,7,15,5,15 vs 5,1,pretest,C,1,foil,partial novel,Control,Y
1640,264,3.747191011,2,1,N,8,350,305,350 vs 305,1,pretest,C,1,foil,partial novel,Control,Y
1641,264,3.747191011,2,1,N,9,64,604,64 vs 604,1,pretest,C,1,NA,completely novel,Control,Y
1642,264,3.747191011,2,1,N,10,206,260,206 vs 260,1,pretest,C,1,NA,completely novel,Control,Y
1643,264,3.747191011,2,1,N,11,402,42,402 vs 42,0,pretest,C,1,foil,partial novel,Control,Y
1644,264,3.747191011,2,1,N,12,36,306,36 vs 306,0,pretest,C,1,NA,completely novel,Control,Y
1645,264,3.747191011,2,1,N,13,670,67,670 vs 67,1,pretest,C,1,foil,partial novel,Control,Y
1646,264,3.747191011,2,1,N,14,85,850,85 vs 850,1,pretest,C,1,NA,completely novel,Control,Y
1647,264,3.747191011,2,1,N,15,807,78,807 vs 78,0,pretest,C,1,NA,completely novel,Control,Y
1648,264,3.747191011,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,C,1,NA,completely novel,Control,Y
1649,264,3.747191011,2,1,N,1,11,24,11 vs 24,1,posttest,C,1,NA,completely novel,Control,Y
1650,264,3.747191011,2,1,N,2,201,21,201 vs 21,0,posttest,C,1,target,partial novel,Control,Y
1651,264,3.747191011,2,1,N,3,8,2,8 vs 2,1,posttest,C,1,target,partial novel,Control,Y
1652,264,3.747191011,2,1,N,4,12,22,12 vs 22,1,posttest,C,1,NA,completely novel,Control,Y
1653,264,3.747191011,2,1,N,5,105,125,105 vs 125,1,posttest,C,1,foil,partial novel,Control,Y
1654,264,3.747191011,2,1,N,6,1000,100,1000 vs 100,0,posttest,C,1,foil,partial novel,Control,Y
1655,264,3.747191011,2,1,N,7,15,5,15 vs 5,1,posttest,C,1,foil,partial novel,Control,Y
1656,264,3.747191011,2,1,N,8,350,305,350 vs 305,0,posttest,C,1,foil,partial novel,Control,Y
1657,264,3.747191011,2,1,N,9,64,604,64 vs 604,1,posttest,C,1,NA,completely novel,Control,Y
1658,264,3.747191011,2,1,N,10,206,260,206 vs 260,0,posttest,C,1,NA,completely novel,Control,Y
1659,264,3.747191011,2,1,N,11,402,42,402 vs 42,0,posttest,C,1,foil,partial novel,Control,Y
1660,264,3.747191011,2,1,N,12,36,306,36 vs 306,0,posttest,C,1,NA,completely novel,Control,Y
1661,264,3.747191011,2,1,N,13,670,67,670 vs 67,1,posttest,C,1,foil,partial novel,Control,Y
1662,264,3.747191011,2,1,N,14,85,850,85 vs 850,0,posttest,C,1,NA,completely novel,Control,Y
1663,264,3.747191011,2,1,N,15,807,78,807 vs 78,1,posttest,C,1,NA,completely novel,Control,Y
1664,264,3.747191011,2,1,N,16,1002,1020,1002 vs 1020,1,posttest,C,1,NA,completely novel,Control,Y
1665,265,4.02247191,2,1,N,1,11,24,11 vs 24,0,pretest,C,1,NA,completely novel,Control,Y
1666,265,4.02247191,2,1,N,2,201,21,201 vs 21,1,pretest,C,1,target,partial novel,Control,Y
1667,265,4.02247191,2,1,N,3,8,2,8 vs 2,1,pretest,C,1,target,partial novel,Control,Y
1668,265,4.02247191,2,1,N,4,12,22,12 vs 22,0,pretest,C,1,NA,completely novel,Control,Y
1669,265,4.02247191,2,1,N,5,105,125,105 vs 125,1,pretest,C,1,foil,partial novel,Control,Y
1670,265,4.02247191,2,1,N,6,1000,100,1000 vs 100,1,pretest,C,1,foil,partial novel,Control,Y
1671,265,4.02247191,2,1,N,7,15,5,15 vs 5,1,pretest,C,1,foil,partial novel,Control,Y
1672,265,4.02247191,2,1,N,8,350,305,350 vs 305,0,pretest,C,1,foil,partial novel,Control,Y
1673,265,4.02247191,2,1,N,9,64,604,64 vs 604,0,pretest,C,1,NA,completely novel,Control,Y
1674,265,4.02247191,2,1,N,10,206,260,206 vs 260,1,pretest,C,1,NA,completely novel,Control,Y
1675,265,4.02247191,2,1,N,11,402,42,402 vs 42,1,pretest,C,1,foil,partial novel,Control,Y
1676,265,4.02247191,2,1,N,12,36,306,36 vs 306,0,pretest,C,1,NA,completely novel,Control,Y
1677,265,4.02247191,2,1,N,13,670,67,670 vs 67,1,pretest,C,1,foil,partial novel,Control,Y
1678,265,4.02247191,2,1,N,14,85,850,85 vs 850,0,pretest,C,1,NA,completely novel,Control,Y
1679,265,4.02247191,2,1,N,15,807,78,807 vs 78,1,pretest,C,1,NA,completely novel,Control,Y
1680,265,4.02247191,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,C,1,NA,completely novel,Control,Y
1681,265,4.02247191,2,2,N,1,36,306,36 vs 306,0,posttest,C,1,NA,completely novel,Control,Y
1682,265,4.02247191,2,2,N,2,15,5,15 vs 5,1,posttest,C,1,foil,partial novel,Control,Y
1683,265,4.02247191,2,2,N,3,1002,1020,1002 vs 1020,0,posttest,C,1,NA,completely novel,Control,Y
1684,265,4.02247191,2,2,N,4,11,24,11 vs 24,0,posttest,C,1,NA,completely novel,Control,Y
1685,265,4.02247191,2,2,N,5,670,67,670 vs 67,0,posttest,C,1,foil,partial novel,Control,Y
1686,265,4.02247191,2,2,N,6,402,42,402 vs 42,1,posttest,C,1,foil,partial novel,Control,Y
1687,265,4.02247191,2,2,N,7,64,604,64 vs 604,1,posttest,C,1,NA,completely novel,Control,Y
1688,265,4.02247191,2,2,N,8,201,21,201 vs 21,0,posttest,C,1,target,partial novel,Control,Y
1689,265,4.02247191,2,2,N,9,105,125,105 vs 125,0,posttest,C,1,foil,partial novel,Control,Y
1690,265,4.02247191,2,2,N,10,807,78,807 vs 78,1,posttest,C,1,NA,completely novel,Control,Y
1691,265,4.02247191,2,2,N,11,85,850,85 vs 850,0,posttest,C,1,NA,completely novel,Control,Y
1692,265,4.02247191,2,2,N,12,12,22,12 vs 22,0,posttest,C,1,NA,completely novel,Control,Y
1693,265,4.02247191,2,2,N,13,350,305,350 vs 305,1,posttest,C,1,foil,partial novel,Control,Y
1694,265,4.02247191,2,2,N,14,8,2,8 vs 2,1,posttest,C,1,target,partial novel,Control,Y
1695,265,4.02247191,2,2,N,15,1000,100,1000 vs 100,1,posttest,C,1,foil,partial novel,Control,Y
1696,265,4.02247191,2,2,N,16,206,260,206 vs 260,0,posttest,C,1,NA,completely novel,Control,Y
1697,266,3.783707865,2,1,N,1,11,24,11 vs 24,1,pretest,Clustered,1,NA,completely novel,Training,Y
1698,266,3.783707865,2,1,N,2,201,21,201 vs 21,0,pretest,Clustered,1,target,partial novel,Training,Y
1699,266,3.783707865,2,1,N,3,8,2,8 vs 2,0,pretest,Clustered,1,target,partial novel,Training,Y
1700,266,3.783707865,2,1,N,4,12,22,12 vs 22,1,pretest,Clustered,1,NA,completely novel,Training,Y
1701,266,3.783707865,2,1,N,5,105,125,105 vs 125,1,pretest,Clustered,1,foil,partial novel,Training,Y
1702,266,3.783707865,2,1,N,6,1000,100,1000 vs 100,0,pretest,Clustered,1,foil,partial novel,Training,Y
1703,266,3.783707865,2,1,N,7,15,5,15 vs 5,0,pretest,Clustered,1,foil,partial novel,Training,Y
1704,266,3.783707865,2,1,N,8,350,305,350 vs 305,0,pretest,Clustered,1,foil,partial novel,Training,Y
1705,266,3.783707865,2,1,N,9,64,604,64 vs 604,0,pretest,Clustered,1,NA,completely novel,Training,Y
1706,266,3.783707865,2,1,N,10,206,260,206 vs 260,0,pretest,Clustered,1,NA,completely novel,Training,Y
1707,266,3.783707865,2,1,N,11,402,42,402 vs 42,1,pretest,Clustered,1,foil,partial novel,Training,Y
1708,266,3.783707865,2,1,N,12,36,306,36 vs 306,1,pretest,Clustered,1,NA,completely novel,Training,Y
1709,266,3.783707865,2,1,N,13,670,67,670 vs 67,1,pretest,Clustered,1,foil,partial novel,Training,Y
1710,266,3.783707865,2,1,N,14,85,850,85 vs 850,0,pretest,Clustered,1,NA,completely novel,Training,Y
1711,266,3.783707865,2,1,N,15,807,78,807 vs 78,1,pretest,Clustered,1,NA,completely novel,Training,Y
1712,266,3.783707865,2,1,N,16,1002,1020,1002 vs 1020,1,pretest,Clustered,1,NA,completely novel,Training,Y
1713,266,3.783707865,2,2,N,1,36,306,36 vs 306,0,posttest,Clustered,1,NA,completely novel,Training,Y
1714,266,3.783707865,2,2,N,2,15,5,15 vs 5,1,posttest,Clustered,1,foil,partial novel,Training,Y
1715,266,3.783707865,2,2,N,3,1002,1020,1002 vs 1020,0,posttest,Clustered,1,NA,completely novel,Training,Y
1716,266,3.783707865,2,2,N,4,11,24,11 vs 24,1,posttest,Clustered,1,NA,completely novel,Training,Y
1717,266,3.783707865,2,2,N,5,670,67,670 vs 67,0,posttest,Clustered,1,foil,partial novel,Training,Y
1718,266,3.783707865,2,2,N,6,402,42,402 vs 42,1,posttest,Clustered,1,foil,partial novel,Training,Y
1719,266,3.783707865,2,2,N,7,64,604,64 vs 604,0,posttest,Clustered,1,NA,completely novel,Training,Y
1720,266,3.783707865,2,2,N,8,201,21,201 vs 21,1,posttest,Clustered,1,target,partial novel,Training,Y
1721,266,3.783707865,2,2,N,9,105,125,105 vs 125,0,posttest,Clustered,1,foil,partial novel,Training,Y
1722,266,3.783707865,2,2,N,10,807,78,807 vs 78,1,posttest,Clustered,1,NA,completely novel,Training,Y
1723,266,3.783707865,2,2,N,11,85,850,85 vs 850,0,posttest,Clustered,1,NA,completely novel,Training,Y
1724,266,3.783707865,2,2,N,12,12,22,12 vs 22,0,posttest,Clustered,1,NA,completely novel,Training,Y
1725,266,3.783707865,2,2,N,13,350,305,350 vs 305,0,posttest,Clustered,1,foil,partial novel,Training,Y
1726,266,3.783707865,2,2,N,14,8,2,8 vs 2,1,posttest,Clustered,1,target,partial novel,Training,Y
1727,266,3.783707865,2,2,N,15,1000,100,1000 vs 100,1,posttest,Clustered,1,foil,partial novel,Training,Y
1728,266,3.783707865,2,2,N,16,206,260,206 vs 260,1,posttest,Clustered,1,NA,completely novel,Training,Y
1729,271,4.887640449,2,1,N,1,11,24,11 vs 24,0,pretest,Clustered,1,NA,completely novel,Training,N
1730,271,4.887640449,2,1,N,2,201,21,201 vs 21,1,pretest,Clustered,1,target,partial novel,Training,N
1731,271,4.887640449,2,1,N,3,8,2,8 vs 2,1,pretest,Clustered,1,target,partial novel,Training,N
1732,271,4.887640449,2,1,N,4,12,22,12 vs 22,0,pretest,Clustered,1,NA,completely novel,Training,N
1733,271,4.887640449,2,1,N,5,105,125,105 vs 125,0,pretest,Clustered,1,foil,partial novel,Training,N
1734,271,4.887640449,2,1,N,6,1000,100,1000 vs 100,1,pretest,Clustered,1,foil,partial novel,Training,N
1735,271,4.887640449,2,1,N,7,15,5,15 vs 5,1,pretest,Clustered,1,foil,partial novel,Training,N
1736,271,4.887640449,2,1,N,8,350,305,350 vs 305,1,pretest,Clustered,1,foil,partial novel,Training,N
1737,271,4.887640449,2,1,N,9,64,604,64 vs 604,0,pretest,Clustered,1,NA,completely novel,Training,N
1738,271,4.887640449,2,1,N,10,206,260,206 vs 260,1,pretest,Clustered,1,NA,completely novel,Training,N
1739,271,4.887640449,2,1,N,11,402,42,402 vs 42,1,pretest,Clustered,1,foil,partial novel,Training,N
1740,271,4.887640449,2,1,N,12,36,306,36 vs 306,0,pretest,Clustered,1,NA,completely novel,Training,N
1741,271,4.887640449,2,1,N,13,670,67,670 vs 67,1,pretest,Clustered,1,foil,partial novel,Training,N
1742,271,4.887640449,2,1,N,14,85,850,85 vs 850,0,pretest,Clustered,1,NA,completely novel,Training,N
1743,271,4.887640449,2,1,N,15,807,78,807 vs 78,1,pretest,Clustered,1,NA,completely novel,Training,N
1744,271,4.887640449,2,1,N,16,1002,1020,1002 vs 1020,0,pretest,Clustered,1,NA,completely novel,Training,N
1745,271,4.887640449,2,2,N,1,36,306,36 vs 306,0,posttest,Clustered,1,NA,completely novel,Training,N
1746,271,4.887640449,2,2,N,2,15,5,15 vs 5,1,posttest,Clustered,1,foil,partial novel,Training,N
1747,271,4.887640449,2,2,N,3,1002,1020,1002 vs 1020,1,posttest,Clustered,1,NA,completely novel,Training,N
1748,271,4.887640449,2,2,N,4,11,24,11 vs 24,1,posttest,Clustered,1,NA,completely novel,Training,N
1749,271,4.887640449,2,2,N,5,670,67,670 vs 67,1,posttest,Clustered,1,foil,partial novel,Training,N
1750,271,4.887640449,2,2,N,6,402,42,402 vs 42,1,posttest,Clustered,1,foil,partial novel,Training,N
1751,271,4.887640449,2,2,N,7,64,604,64 vs 604,0,posttest,Clustered,1,NA,completely novel,Training,N
1752,271,4.887640449,2,2,N,8,201,21,201 vs 21,0,posttest,Clustered,1,target,partial novel,Training,N
1753,271,4.887640449,2,2,N,9,105,125,105 vs 125,1,posttest,Clustered,1,foil,partial novel,Training,N
1754,271,4.887640449,2,2,N,10,807,78,807 vs 78,1,posttest,Clustered,1,NA,completely novel,Training,N
1755,271,4.887640449,2,2,N,11,85,850,85 vs 850,1,posttest,Clustered,1,NA,completely novel,Training,N
1756,271,4.887640449,2,2,N,12,12,22,12 vs 22,1,posttest,Clustered,1,NA,completely novel,Training,N
1757,271,4.887640449,2,2,N,13,350,305,350 vs 305,1,posttest,Clustered,1,foil,partial novel,Training,N
1758,271,4.887640449,2,2,N,14,8,2,8 vs 2,1,posttest,Clustered,1,target,partial novel,Training,N
1759,271,4.887640449,2,2,N,15,1000,100,1000 vs 100,0,posttest,Clustered,1,foil,partial novel,Training,N
1760,271,4.887640449,2,2,N,16,206,260,206 vs 260,1,posttest,Clustered,1,NA,completely novel,Training,N
1761,273,5.373595506,2,1,N,1,11,24,11 vs 24,1,pretest,Clustered,1,NA,completely novel,Training,N
1762,273,5.373595506,2,1,N,2,201,21,201 vs 21,0,pretest,Clustered,1,target,partial novel,Training,N
1763,273,5.373595506,2,1,N,3,8,2,8 vs 2,1,pretest,Clustered,1,target,partial novel,Training,N
1764,273,5.373595506,2,1,N,4,12,22,12 vs 22,0,pretest,Clustered,1,NA,completely novel,Training,N
1765,273,5.373595506,2,1,N,5,105,125,105 vs 125,0,pretest,Clustered,1,foil,partial novel,Training,N
1766,273,5.373595506,2,1,N,6,1000,100,1000 vs 100,0,pretest,Clustered,1,foil,partial novel,Training,N
1767,273,5.373595506,2,1,N,7,15,5,15 vs 5,1,pretest,Clustered,1,foil,partial novel,Training,N
1768,273,5.373595506,2,1,N,8,350,305,350 vs 305,1,pretest,Clustered,1,foil,partial novel,Training,N
1769,273,5.373595506,2,1,N,9,64,604,64 vs 604,0,pretest,Clustered,1,NA,completely novel,Training,N
